Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,sampleNum,Sex_I,Sex_M
0.54,0.415,0.155,0.702,0.322,0.167,0.19,10,4037,True,False
0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,13,1699,True,False
0.655,0.51,0.15,1.043,0.4795,0.223,0.305,9,1722,False,False
0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13,158,False,False
0.58,0.45,0.145,1.0025,0.547,0.1975,0.2295,8,1148,False,True
0.655,0.515,0.145,1.25,0.5265,0.283,0.315,15,2405,True,False
0.42,0.33,0.1,0.352,0.1635,0.089,0.1,9,2285,True,False
0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,17,2324,False,False
0.53,0.425,0.13,0.717,0.2115,0.166,0.255,13,3950,False,False
0.55,0.465,0.15,1.082,0.3575,0.194,0.19,14,3860,False,False
0.62,0.475,0.16,1.1295,0.463,0.2685,0.33,10,1379,False,False
0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,8,3670,False,True
0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10,1314,True,False
0.46,0.365,0.115,0.4485,0.165,0.083,0.17,14,3832,False,False
0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,9,3735,False,True
0.475,0.375,0.11,0.494,0.211,0.109,0.1545,8,2880,True,False
0.475,0.395,0.135,0.592,0.2465,0.1645,0.2,13,2327,False,True
0.58,0.475,0.135,0.925,0.391,0.165,0.275,14,2314,False,False
0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12,1416,False,False
0.44,0.325,0.09,0.35,0.148,0.067,0.105,7,930,True,False
0.485,0.4,0.155,0.731,0.236,0.183,0.255,11,3854,False,False
0.64,0.51,0.19,1.613,0.6215,0.361,0.47,14,763,False,True
0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,16,2390,False,False
0.62,0.475,0.195,1.3585,0.5935,0.3365,0.3745,10,2935,False,True
0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6,2633,True,False
0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,6,1240,True,False
0.45,0.335,0.105,0.425,0.1865,0.091,0.115,9,40,False,False
0.67,0.525,0.195,1.37,0.6065,0.2955,0.407,12,3741,False,False
0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,15,2404,True,False
0.47,0.37,0.12,0.5795,0.293,0.227,0.14,9,46,False,True
0.495,0.38,0.12,0.474,0.197,0.1065,0.1545,10,3091,False,True
0.71,0.55,0.17,1.614,0.743,0.345,0.45,11,1420,False,False
0.33,0.26,0.085,0.1965,0.0915,0.0425,0.055,7,4025,True,False
0.27,0.195,0.07,0.102,0.045,0.0135,0.034,8,3179,True,False
0.435,0.355,0.125,0.4075,0.1535,0.074,0.165,9,3893,True,False
0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,6,2427,False,True
0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575,6,2715,True,False
0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18,429,False,False
0.605,0.475,0.145,0.884,0.3835,0.1905,0.27,8,1663,False,True
0.635,0.515,0.17,1.275,0.509,0.286,0.34,16,354,False,True
0.195,0.15,0.045,0.0375,0.018,0.006,0.011,3,1054,True,False
0.45,0.335,0.105,0.362,0.1575,0.0795,0.1095,7,2822,True,False
0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,11,3518,False,True
0.67,0.525,0.18,1.4915,0.728,0.343,0.381,9,4099,False,True
0.75,0.595,0.205,2.2205,1.083,0.421,0.63,12,1761,False,True
0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,8,2660,True,False
0.43,0.33,0.1,0.449,0.254,0.0825,0.097,6,2977,True,False
0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215,9,1315,True,False
0.535,0.42,0.145,0.6885,0.273,0.1515,0.237,9,3032,True,False
0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,9,8,False,True
0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,10,1676,False,True
0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,10,3660,False,False
0.465,0.36,0.11,0.4955,0.2665,0.085,0.121,7,2054,False,True
0.35,0.265,0.09,0.197,0.073,0.0365,0.077,7,4120,False,True
0.645,0.485,0.215,1.514,0.546,0.2615,0.635,16,157,False,True
0.62,0.49,0.16,1.056,0.493,0.244,0.2725,9,2079,False,False
0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253,8,1797,True,False
0.5,0.385,0.145,0.7615,0.246,0.195,0.204,14,2488,False,True
0.6,0.475,0.15,1.12,0.565,0.2465,0.27,10,1354,True,False
0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12,386,False,True
0.44,0.305,0.115,0.379,0.162,0.091,0.11,9,2048,True,False
0.705,0.55,0.2,1.7095,0.633,0.4115,0.49,13,34,False,False
0.435,0.33,0.11,0.38,0.1515,0.0945,0.11,7,1842,True,False
0.37,0.28,0.1,0.252,0.1065,0.0595,0.074,8,302,False,True
0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,12,1372,False,False
0.41,0.3,0.115,0.2595,0.097,0.0515,0.08,10,3306,True,False
0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6,513,False,True
0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315,8,1087,True,False
0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16,687,False,False
0.49,0.375,0.125,0.5445,0.279,0.115,0.13,8,2644,True,False
0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,6,48,True,False
0.385,0.295,0.095,0.335,0.147,0.094,0.09,7,2124,False,True
0.385,0.29,0.09,0.2365,0.1,0.0505,0.076,8,1548,True,False
0.585,0.46,0.15,1.206,0.581,0.216,0.323,10,3125,False,True
0.315,0.235,0.075,0.1285,0.051,0.028,0.0405,4,2865,True,False
0.655,0.505,0.165,1.367,0.5835,0.3515,0.396,10,3150,False,False
0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17,550,True,False
0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10,99,False,False
0.595,0.475,0.165,1.148,0.444,0.214,0.37,10,3420,False,False
0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12,496,False,False
0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8,3543,True,False
0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,9,2186,False,False
0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,13,2109,False,True
0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13,374,False,True
0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16,479,False,True
0.39,0.295,0.095,0.203,0.0875,0.045,0.075,7,45,True,False
0.27,0.205,0.05,0.084,0.03,0.0185,0.029,6,3629,True,False
0.285,0.215,0.07,0.1075,0.051,0.0225,0.027,6,2039,True,False
0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19,442,False,False
0.66,0.51,0.18,1.261,0.5,0.2335,0.339,10,3701,False,True
0.685,0.52,0.165,1.519,0.699,0.3685,0.4,10,1187,False,True
0.61,0.47,0.165,1.052,0.498,0.242,0.267,9,1163,False,True
0.45,0.355,0.105,0.4445,0.197,0.093,0.1335,8,934,True,False
0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,10,2781,False,True
0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7,3751,True,False
0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403,10,1035,False,False
0.645,0.5,0.16,1.3815,0.672,0.326,0.315,9,1810,False,True
0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10,1352,False,True
0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,11,1806,False,True
0.315,0.24,0.085,0.1715,0.071,0.0345,0.0535,7,814,True,False
0.535,0.445,0.125,0.8725,0.417,0.199,0.24,8,2893,False,False
0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,6,922,True,False
0.625,0.47,0.18,1.136,0.451,0.3245,0.305,11,1498,False,True
0.48,0.38,0.13,0.6175,0.3,0.142,0.175,12,3252,False,True
0.53,0.415,0.14,0.724,0.3105,0.1675,0.205,10,103,False,True
0.575,0.44,0.145,0.87,0.3945,0.2195,0.225,8,3496,False,True
0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8,3807,False,False
0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105,8,1784,False,True
0.68,0.56,0.165,1.639,0.6055,0.2805,0.46,15,31,False,False
0.55,0.445,0.145,0.783,0.3045,0.157,0.265,11,3036,True,False
0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8,1329,True,False
0.585,0.45,0.15,0.938,0.467,0.203,0.225,7,2667,False,False
0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7,436,True,False
0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,15,3882,False,False
0.28,0.2,0.075,0.1225,0.0545,0.0115,0.035,5,2153,True,False
0.19,0.13,0.045,0.0265,0.009,0.005,0.009,5,3380,True,False
0.4,0.315,0.085,0.2675,0.116,0.0585,0.0765,6,3475,True,False
0.755,0.625,0.21,2.505,1.1965,0.513,0.6785,11,1207,False,False
0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,11,4126,False,True
0.665,0.525,0.18,1.429,0.6715,0.29,0.4,12,1968,False,True
0.71,0.56,0.18,1.652,0.735,0.381,0.4525,11,1196,False,False
0.58,0.47,0.165,1.041,0.54,0.166,0.279,9,3570,False,True
0.64,0.5,0.175,1.394,0.4935,0.291,0.4,10,1023,False,False
0.38,0.27,0.095,0.219,0.0835,0.0515,0.07,6,3905,False,True
0.335,0.25,0.075,0.186,0.0945,0.038,0.0445,7,909,True,False
0.665,0.57,0.185,1.522,0.6965,0.3025,0.405,13,3285,False,False
0.645,0.51,0.19,1.4745,0.605,0.345,0.48,9,1709,False,True
0.5,0.39,0.125,0.5215,0.2485,0.117,0.131,6,1102,False,True
0.55,0.45,0.155,0.7895,0.343,0.159,0.25,12,2361,False,True
0.27,0.19,0.08,0.081,0.0265,0.0195,0.03,6,2198,True,False
0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,7,2141,True,False
0.705,0.56,0.22,1.981,0.8175,0.3085,0.76,14,168,False,True
0.52,0.41,0.115,0.77,0.263,0.157,0.26,11,3935,False,True
0.2,0.15,0.04,0.046,0.021,0.007,0.0065,4,3143,True,False
0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,15,779,False,False
0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,9,3398,False,True
0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8,1868,True,False
0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565,10,3469,False,False
0.38,0.3,0.09,0.277,0.1655,0.0625,0.082,6,3969,True,False
0.57,0.45,0.135,0.7805,0.3345,0.185,0.21,8,1626,False,False
0.465,0.355,0.105,0.4795,0.227,0.124,0.125,8,35,False,True
0.2,0.155,0.04,0.0435,0.0155,0.009,0.007,4,1056,True,False
0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,9,1585,True,False
0.45,0.35,0.13,0.46,0.174,0.111,0.135,8,216,False,True
0.475,0.36,0.145,0.6325,0.2825,0.137,0.19,8,1569,True,False
0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10,2516,True,False
0.43,0.34,0.125,0.384,0.1375,0.061,0.146,14,3209,True,False
0.54,0.425,0.13,0.8155,0.3675,0.1365,0.246,11,2894,True,False
0.5,0.375,0.12,0.542,0.215,0.116,0.17,9,1100,True,False
0.24,0.175,0.045,0.07,0.0315,0.0235,0.02,5,42,True,False
0.52,0.425,0.15,0.813,0.385,0.2015,0.23,10,2301,False,False
0.6,0.495,0.195,1.0575,0.384,0.19,0.375,26,294,False,True
0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7,715,True,False
0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7,547,False,True
0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,9,1874,True,False
0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8,3650,True,False
0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,9,3725,False,True
0.375,0.265,0.095,0.196,0.085,0.042,0.0585,5,2819,True,False
0.635,0.5,0.18,1.312,0.529,0.2485,0.485,18,2431,False,False
0.49,0.37,0.115,0.541,0.171,0.1175,0.185,11,3932,False,False
0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,11,3825,False,True
0.585,0.465,0.165,0.885,0.4025,0.1625,0.274,10,2776,False,True
0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15,505,False,True
0.64,0.485,0.145,1.1335,0.5525,0.2505,0.3015,11,3065,False,False
0.435,0.335,0.11,0.334,0.1355,0.0775,0.0965,7,4029,True,False
0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5,3745,True,False
0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11,1006,False,True
0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,9,120,False,False
0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345,6,2639,True,False
0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10,3695,False,False
0.715,0.545,0.18,1.7405,0.871,0.347,0.449,10,3519,False,True
0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,9,3044,True,False
0.65,0.5,0.155,1.202,0.565,0.3135,0.294,11,1179,False,True
0.63,0.51,0.23,1.539,0.5635,0.2815,0.57,17,2213,False,True
0.33,0.205,0.095,0.1595,0.077,0.032,0.0435,5,1221,True,False
0.56,0.42,0.195,0.8085,0.3025,0.1795,0.285,14,2158,False,True
0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10,2676,False,False
0.69,0.54,0.185,1.6195,0.533,0.353,0.555,24,3280,False,True
0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11,1182,False,False
0.435,0.35,0.12,0.4585,0.192,0.1,0.13,11,2122,False,False
0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16,761,False,False
0.64,0.54,0.175,1.221,0.51,0.259,0.39,15,456,False,False
0.465,0.35,0.13,0.494,0.1945,0.103,0.155,18,2418,False,False
0.315,0.235,0.07,0.149,0.058,0.0325,0.047,7,2553,True,False
0.505,0.39,0.115,0.66,0.3045,0.1555,0.175,8,2091,False,False
0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,8,4028,True,False
0.5,0.38,0.11,0.494,0.218,0.09,0.1325,7,2576,True,False
0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10,3732,False,False
0.65,0.51,0.155,1.189,0.483,0.278,0.3645,13,1959,False,False
0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10,3780,False,True
0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8,1620,True,False
0.325,0.25,0.075,0.1585,0.075,0.0305,0.0455,6,2867,True,False
0.525,0.39,0.135,0.6005,0.2265,0.131,0.21,16,2383,False,False
0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,12,212,False,False
0.385,0.28,0.095,0.257,0.119,0.059,0.07,7,1549,True,False
0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,10,632,False,True
0.655,0.46,0.16,1.494,0.6895,0.331,0.1825,9,1034,False,False
0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,11,3586,True,False
0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9,393,True,False
0.44,0.35,0.11,0.4585,0.2,0.0885,0.13,9,2133,False,True
0.53,0.43,0.15,0.741,0.325,0.1855,0.196,9,2022,False,False
0.355,0.27,0.1,0.2255,0.11,0.042,0.064,7,3804,True,False
0.65,0.51,0.17,1.567,0.7245,0.349,0.391,10,1403,False,False
0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10,403,False,False
0.4,0.31,0.11,0.314,0.138,0.057,0.1,11,3313,False,True
0.475,0.35,0.11,0.4565,0.206,0.099,0.13,6,1095,True,False
0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145,6,928,True,False
0.235,0.13,0.075,0.1585,0.0685,0.037,0.0465,5,3716,True,False
0.5,0.375,0.125,0.5695,0.259,0.124,0.157,7,1285,True,False
0.485,0.37,0.115,0.457,0.1885,0.0965,0.15,9,1851,True,False
0.465,0.38,0.135,0.579,0.208,0.1095,0.22,14,2435,False,False
0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8,441,True,False
0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8,927,True,False
0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7,1467,True,False
0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,9,1266,True,False
0.4,0.305,0.13,0.2935,0.096,0.0675,0.105,9,2494,False,True
0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,8,3418,False,False
0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14,340,False,True
0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10,662,False,False
0.625,0.5,0.175,1.273,0.564,0.302,0.374,9,3583,False,False
0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15,502,False,False
0.325,0.225,0.075,0.139,0.0565,0.032,0.09,6,1219,True,False
0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,8,3819,False,True
0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,10,1669,False,False
0.59,0.475,0.14,0.977,0.4625,0.2025,0.275,10,2780,False,True
0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,11,2683,False,True
0.575,0.44,0.16,0.9615,0.483,0.166,0.275,13,1642,False,True
0.67,0.52,0.19,1.32,0.5235,0.3095,0.4275,13,1736,False,False
0.375,0.285,0.1,0.239,0.105,0.0555,0.07,8,3357,True,False
0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,8,2125,False,True
0.645,0.49,0.215,1.406,0.4265,0.2285,0.51,25,2201,False,False
0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19,582,False,False
0.41,0.335,0.105,0.3305,0.1405,0.064,0.105,7,1835,True,False
0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,9,3770,True,False
0.615,0.47,0.15,1.0875,0.4975,0.283,0.2685,9,1927,False,True
0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,15,482,False,True
0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6,2630,True,False
0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,11,1401,False,True
0.475,0.375,0.125,0.593,0.277,0.115,0.18,10,391,False,True
0.725,0.505,0.185,1.978,1.026,0.4255,0.4505,12,1202,False,True
0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525,13,3742,False,False
0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9,3759,False,True
0.545,0.39,0.135,0.7835,0.4225,0.1815,0.156,7,1120,False,True
0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9,346,False,False
0.53,0.43,0.17,0.775,0.35,0.152,0.235,17,2399,False,False
0.48,0.35,0.1,0.519,0.2365,0.1275,0.126,7,4108,True,False
0.385,0.285,0.09,0.248,0.0935,0.066,0.07,6,3970,True,False
0.61,0.47,0.155,1.0325,0.497,0.2175,0.2785,9,3422,False,True
0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,8,2721,True,False
0.58,0.435,0.15,0.834,0.428,0.1515,0.23,8,1643,False,False
0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10,565,False,True
0.57,0.45,0.17,1.098,0.414,0.187,0.405,20,2176,False,False
0.265,0.2,0.065,0.0975,0.04,0.0205,0.028,7,134,True,False
0.515,0.38,0.135,0.6615,0.2875,0.2095,0.155,10,804,False,True
0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15,229,False,False
0.55,0.41,0.15,0.785,0.282,0.186,0.275,12,3852,False,True
0.555,0.45,0.175,0.874,0.3275,0.202,0.305,10,499,False,True
0.48,0.38,0.125,0.523,0.2105,0.1045,0.175,15,3207,True,False
0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,5,3196,True,False
0.555,0.435,0.135,0.858,0.377,0.1585,0.29,15,3240,False,True
0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18,357,False,False
0.6,0.465,0.18,1.193,0.5145,0.315,0.3055,8,3102,False,True
0.56,0.465,0.16,1.0315,0.432,0.2025,0.337,9,3415,False,False
0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4,1987,True,False
0.58,0.435,0.155,0.8785,0.425,0.1685,0.2425,10,3045,False,False
0.535,0.42,0.16,0.72,0.275,0.164,0.225,15,3289,False,True
0.675,0.55,0.175,1.689,0.694,0.371,0.474,13,2540,False,False
0.62,0.515,0.155,1.3255,0.6685,0.2605,0.335,12,1679,False,False
0.47,0.37,0.11,0.5555,0.25,0.115,0.163,8,2514,True,False
0.365,0.27,0.085,0.196,0.0825,0.0375,0.06,7,1230,True,False
0.505,0.39,0.15,0.685,0.362,0.131,0.156,8,962,True,False
0.67,0.545,0.2,1.7025,0.833,0.374,0.41,11,1518,False,True
0.595,0.435,0.15,0.9,0.4175,0.17,0.265,8,1651,False,False
0.38,0.3,0.1,0.286,0.1305,0.056,0.09,7,3880,True,False
0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11,888,False,False
0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17,10,4004,False,True
0.645,0.535,0.19,1.2395,0.468,0.2385,0.424,10,4140,False,False
0.335,0.25,0.075,0.1825,0.0705,0.044,0.055,7,908,True,False
0.55,0.43,0.13,0.8395,0.3155,0.1955,0.2405,10,4170,False,True
0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11,179,False,True
0.33,0.25,0.075,0.1405,0.056,0.035,0.05,5,3873,True,False
0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10,3580,False,False
0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12,364,False,False
0.5,0.38,0.125,0.519,0.2485,0.1135,0.134,8,1101,True,False
0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8,3838,True,False
0.335,0.26,0.085,0.192,0.097,0.03,0.054,6,3526,True,False
0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,6,3433,True,False
0.52,0.405,0.14,0.6915,0.276,0.137,0.215,11,2464,False,False
0.54,0.415,0.135,0.709,0.3195,0.174,0.185,9,4125,True,False
0.555,0.44,0.14,0.8705,0.407,0.156,0.255,9,1316,False,True
0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8,3806,True,False
0.65,0.5,0.19,1.464,0.6415,0.339,0.4245,9,1178,False,False
0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9,2617,False,True
0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505,10,3990,False,True
0.41,0.315,0.095,0.2805,0.114,0.0345,0.11,7,1834,True,False
0.58,0.45,0.15,0.92,0.393,0.212,0.2895,9,2909,False,False
0.66,0.53,0.17,1.431,0.622,0.309,0.398,10,3700,False,False
0.485,0.345,0.16,0.869,0.3085,0.185,0.319,9,1777,True,False
0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,11,2769,True,False
0.655,0.515,0.18,1.412,0.6195,0.2485,0.497,11,1961,False,False
0.495,0.375,0.15,0.597,0.2615,0.135,0.178,11,3292,False,False
0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915,11,2929,True,False
0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,9,2828,False,True
0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6,515,False,True
0.5,0.38,0.135,0.594,0.2945,0.104,0.1565,9,1281,True,False
0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20,431,False,True
0.695,0.53,0.21,1.51,0.664,0.4095,0.385,10,4146,False,True
0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,9,49,False,False
0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12,736,False,True
0.44,0.35,0.135,0.435,0.1815,0.083,0.125,12,234,True,False
0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13,733,False,True
0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,12,2032,False,True
0.735,0.565,0.205,2.1275,0.949,0.46,0.565,12,1425,False,False
0.45,0.36,0.16,0.567,0.174,0.1245,0.225,12,2495,False,True
0.375,0.29,0.08,0.282,0.1405,0.0725,0.08,7,2117,False,False
0.215,0.17,0.055,0.0605,0.0205,0.014,0.02,6,2193,True,False
0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9,401,False,True
0.355,0.28,0.095,0.2455,0.0955,0.062,0.075,11,20,False,True
0.52,0.43,0.15,0.728,0.302,0.1575,0.235,11,3093,False,False
0.515,0.39,0.14,0.678,0.341,0.1325,0.119,8,3607,False,True
0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675,12,1955,False,False
0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,9,3571,False,False
0.73,0.595,0.23,2.8255,1.1465,0.419,0.897,17,891,False,True
0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,11,3613,False,False
0.45,0.36,0.125,0.5065,0.222,0.105,0.16,10,2140,False,False
0.55,0.45,0.15,1.0145,0.407,0.2015,0.2875,10,849,False,True
0.6,0.475,0.15,1.0075,0.4425,0.221,0.28,15,75,False,False
0.6,0.46,0.15,1.235,0.6025,0.274,0.29,8,2597,False,False
0.37,0.275,0.09,0.2065,0.096,0.0395,0.058,7,2720,True,False
0.61,0.46,0.17,1.278,0.41,0.257,0.37,17,3369,True,False
0.505,0.39,0.175,0.692,0.267,0.15,0.215,12,2228,False,False
0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11,1618,True,False
0.62,0.475,0.16,0.907,0.371,0.167,0.3075,11,3058,True,False
0.605,0.47,0.14,0.939,0.3385,0.201,0.32,13,597,True,False
0.37,0.275,0.08,0.227,0.093,0.0625,0.07,8,2468,False,False
0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13,3895,False,False
0.575,0.435,0.14,0.8455,0.401,0.191,0.222,9,1138,False,True
0.665,0.515,0.18,1.389,0.5945,0.324,0.395,10,1517,False,False
0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075,10,1812,False,True
0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,9,1646,True,False
0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8,1571,True,False
0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645,9,1132,False,False
0.55,0.425,0.13,0.664,0.2695,0.163,0.21,8,2899,True,False
0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,7,3644,True,False
0.54,0.42,0.14,0.74,0.3595,0.159,0.1985,8,4036,True,False
0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,14,738,False,True
0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042,6,2205,True,False
0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795,10,1911,False,True
0.59,0.44,0.14,1.007,0.4775,0.2105,0.2925,9,2990,False,False
0.385,0.265,0.08,0.251,0.124,0.037,0.07,6,916,True,False
0.47,0.375,0.105,0.468,0.1665,0.108,0.17,10,3349,True,False
0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,10,1029,False,False
0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,10,2747,True,False
0.32,0.235,0.065,0.1385,0.058,0.0225,0.05,5,3864,True,False
0.58,0.43,0.125,0.9115,0.446,0.2075,0.121,10,3100,False,True
0.52,0.415,0.175,0.753,0.258,0.171,0.255,8,3223,False,True
0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,9,3648,True,False
0.67,0.535,0.19,1.669,0.7465,0.2935,0.508,11,4144,False,True
0.62,0.48,0.18,1.2215,0.582,0.2695,0.313,12,1683,False,False
0.35,0.255,0.085,0.2145,0.1,0.0465,0.06,13,2420,False,True
0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,7,3640,True,False
0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9,3730,False,True
