Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,Sex_I,Sex_M,sampleNum
0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,20,False,False,362
0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6,True,False,2730
0.52,0.415,0.175,0.753,0.258,0.171,0.255,8,False,True,3223
0.61,0.43,0.14,0.909,0.438,0.2,0.22,8,False,False,2077
0.72,0.565,0.2,2.1055,1.017,0.363,0.494,12,False,True,1527
0.71,0.55,0.17,1.614,0.743,0.345,0.45,11,False,False,1420
0.515,0.39,0.12,0.565,0.235,0.135,0.179,9,True,False,3756
0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12,False,False,461
0.575,0.445,0.145,0.876,0.3795,0.1615,0.27,10,False,True,1903
0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8,False,True,840
0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8,False,False,2608
0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8,True,False,1579
0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,9,False,True,2021
0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,8,True,False,2753
0.7,0.55,0.195,1.6245,0.675,0.347,0.535,13,False,True,1979
0.65,0.505,0.165,1.16,0.4785,0.274,0.349,11,False,False,1399
0.63,0.475,0.155,1.0005,0.452,0.252,0.265,10,False,False,2794
0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,10,False,False,3425
0.7,0.58,0.205,2.13,0.7415,0.49,0.58,20,False,True,355
0.62,0.48,0.17,1.1045,0.535,0.25,0.287,10,False,False,2845
0.53,0.42,0.12,0.5965,0.2555,0.141,0.177,7,True,False,1596
0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,9,True,False,3774
0.675,0.53,0.175,1.4465,0.6775,0.33,0.389,10,False,False,1816
0.265,0.2,0.065,0.084,0.034,0.0105,0.03,7,False,True,3317
0.455,0.35,0.13,0.4725,0.215,0.0745,0.15,9,True,False,4121
0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11,False,True,1688
0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,8,False,False,2513
0.52,0.41,0.145,0.646,0.2965,0.1595,0.165,9,True,False,1589
0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,7,False,False,3606
0.51,0.38,0.13,0.584,0.224,0.1355,0.185,13,False,False,3351
0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,16,False,True,3389
0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,10,False,False,1703
0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,11,False,False,1757
0.45,0.355,0.105,0.5225,0.237,0.1165,0.145,8,False,False,37
0.53,0.41,0.165,0.732,0.189,0.17,0.31,11,False,True,775
0.43,0.325,0.12,0.445,0.165,0.0995,0.155,8,False,False,2214
0.645,0.525,0.16,1.5075,0.7455,0.245,0.4325,11,False,True,1398
0.195,0.145,0.05,0.032,0.01,0.008,0.012,4,False,True,611
0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,12,False,True,104
0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,8,False,True,3670
0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20,False,True,431
0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335,7,True,False,712
0.33,0.25,0.105,0.1715,0.0655,0.035,0.06,7,True,False,250
0.49,0.37,0.11,0.538,0.271,0.1035,0.139,8,True,False,2059
0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765,8,True,False,4123
0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11,False,True,864
0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8,False,True,3920
0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6,False,True,950
0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,9,False,False,1702
0.715,0.55,0.19,2.0045,1.0465,0.407,0.5075,12,False,True,1197
0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,7,True,False,1431
0.595,0.495,0.185,1.285,0.416,0.224,0.485,13,False,False,67
0.53,0.43,0.13,0.7045,0.346,0.1415,0.189,9,True,False,1470
0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,11,False,False,1489
0.53,0.43,0.14,0.677,0.298,0.0965,0.23,8,True,False,1870
0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,9,False,True,3760
0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,11,False,False,2800
0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395,8,False,True,3816
0.57,0.43,0.12,1.0615,0.348,0.167,0.31,15,False,True,759
0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,6,True,False,2551
0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055,11,False,False,3989
0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12,True,False,598
0.14,0.105,0.035,0.014,0.0055,0.0025,0.004,3,True,False,1429
0.435,0.335,0.095,0.298,0.109,0.058,0.115,7,True,False,2875
0.465,0.355,0.11,0.474,0.23,0.1005,0.12,7,True,False,2570
0.46,0.35,0.115,0.4155,0.18,0.098,0.1175,7,True,False,1092
0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,7,False,True,3538
0.45,0.35,0.14,0.474,0.21,0.109,0.1275,16,True,False,570
0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,10,False,True,3390
0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,9,False,True,1130
0.5,0.4,0.165,0.825,0.254,0.205,0.285,13,False,True,201
0.645,0.485,0.215,1.514,0.546,0.2615,0.635,16,False,True,157
0.475,0.37,0.11,0.4895,0.2185,0.107,0.146,8,False,True,4156
0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8,True,False,1113
0.62,0.485,0.155,1.049,0.462,0.231,0.25,10,False,True,1494
0.47,0.36,0.135,0.501,0.1665,0.115,0.165,10,False,True,218
0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094,7,True,False,3112
0.69,0.55,0.2,1.8465,0.732,0.472,0.57,19,False,True,2160
0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042,6,True,False,2205
0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228,8,True,False,1787
0.515,0.39,0.125,0.5705,0.238,0.1265,0.185,8,True,False,1588
0.62,0.465,0.145,0.911,0.375,0.2145,0.278,10,False,True,4061
0.44,0.35,0.125,0.4035,0.175,0.063,0.129,9,False,False,131
0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,8,False,False,3489
0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,8,True,False,3754
0.51,0.39,0.125,0.6565,0.262,0.1835,0.175,10,False,True,735
0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12,False,False,1416
0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9,False,False,3738
0.53,0.42,0.13,1.001,0.34,0.226,0.265,17,False,False,745
0.65,0.51,0.185,1.375,0.531,0.384,0.3985,10,False,False,1960
0.575,0.425,0.135,0.7965,0.364,0.196,0.239,10,True,False,1633
0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10,False,False,3611
0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7,False,True,547
0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,8,False,True,3178
0.44,0.345,0.115,0.545,0.269,0.111,0.1305,6,True,False,2561
0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,10,False,False,1412
0.745,0.575,0.2,1.884,0.954,0.336,0.495,12,False,True,2974
0.7,0.525,0.19,1.6465,0.8545,0.307,0.3995,9,False,False,1194
0.495,0.4,0.155,0.8085,0.2345,0.1155,0.35,6,False,True,2183
0.27,0.2,0.07,0.1,0.034,0.0245,0.035,5,True,False,241
0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12,False,True,330
0.38,0.29,0.1,0.237,0.108,0.0395,0.082,6,True,False,1547
0.54,0.425,0.12,0.817,0.2945,0.153,0.195,10,False,True,3883
0.695,0.54,0.195,1.691,0.768,0.363,0.4755,11,False,True,2858
0.58,0.46,0.15,1.1155,0.5575,0.2255,0.29,7,False,False,991
0.59,0.5,0.15,1.142,0.485,0.265,0.345,9,False,True,2913
0.6,0.46,0.155,0.9595,0.4455,0.189,0.295,11,False,True,1357
0.61,0.48,0.17,1.137,0.4565,0.29,0.347,10,False,True,1367
0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,8,False,False,977
0.515,0.35,0.155,0.9225,0.4185,0.198,0.273,9,False,True,1780
0.595,0.46,0.15,0.8335,0.377,0.1925,0.235,8,True,False,1654
0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6,False,True,1449
0.515,0.43,0.14,0.834,0.367,0.2,0.23,8,False,False,970
0.62,0.48,0.23,1.0935,0.403,0.245,0.355,14,False,False,2276
0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8,True,False,2731
0.595,0.45,0.165,1.081,0.49,0.2525,0.279,12,False,False,3674
0.61,0.48,0.16,1.234,0.598,0.238,0.315,12,False,False,3456
0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4,True,False,2713
0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9,False,False,3574
0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,9,False,True,2690
0.525,0.43,0.165,0.717,0.289,0.1745,0.195,10,False,False,3866
0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,11,False,True,1949
0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,11,False,True,1007
0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,10,False,True,1497
0.515,0.375,0.11,0.6065,0.3005,0.131,0.15,6,False,False,1584
0.41,0.325,0.1,0.3555,0.146,0.072,0.105,9,False,True,3836
0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11,False,True,3692
0.435,0.33,0.095,0.393,0.219,0.075,0.0885,6,True,False,4154
0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075,8,True,False,4031
0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,9,True,False,3908
0.49,0.4,0.115,0.569,0.256,0.1325,0.145,9,False,False,3444
0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,14,False,True,336
0.525,0.4,0.135,0.714,0.318,0.138,0.208,10,False,False,3119
0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,9,False,False,786
0.63,0.48,0.165,1.286,0.604,0.271,0.35,8,False,True,2611
0.55,0.425,0.145,0.89,0.4325,0.171,0.236,10,True,False,2761
0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,8,True,False,3445
0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105,8,False,True,1784
0.575,0.42,0.135,0.857,0.461,0.147,0.2125,10,False,False,1334
0.41,0.31,0.09,0.339,0.155,0.0695,0.09,7,True,False,917
0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213,9,False,True,2069
0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,9,False,False,3739
0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,11,False,True,3713
0.55,0.425,0.155,0.8725,0.412,0.187,0.2425,10,True,False,3558
0.465,0.36,0.105,0.452,0.22,0.159,0.1035,9,True,False,3722
0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,9,True,False,3770
0.485,0.39,0.12,0.599,0.251,0.1345,0.169,8,False,True,3978
0.625,0.495,0.175,1.254,0.5815,0.286,0.3185,9,False,True,1805
0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10,False,False,877
0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,9,True,False,1300
0.645,0.535,0.19,1.2395,0.468,0.2385,0.424,10,False,False,4140
0.4,0.31,0.115,0.3465,0.1475,0.0695,0.115,10,False,False,2099
0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,10,False,True,3587
0.35,0.25,0.07,0.18,0.0655,0.048,0.054,6,True,False,818
0.435,0.33,0.11,0.413,0.2055,0.096,0.096,6,True,False,1081
0.525,0.4,0.125,0.6965,0.369,0.1385,0.164,9,True,False,1295
0.555,0.455,0.18,0.958,0.296,0.195,0.39,14,False,False,2223
0.66,0.5,0.155,1.3765,0.6485,0.288,0.335,12,False,False,3594
0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,12,False,False,1716
0.435,0.33,0.11,0.38,0.1515,0.0945,0.11,7,True,False,1842
0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10,False,False,99
0.445,0.33,0.105,0.4525,0.18,0.103,0.123,9,False,False,702
0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9,False,True,3818
0.4,0.31,0.1,0.306,0.13,0.06,0.094,6,True,False,827
0.61,0.485,0.165,1.087,0.4255,0.232,0.38,11,False,False,2432
0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17,False,True,477
0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,11,False,True,1522
0.69,0.515,0.18,1.8445,0.9815,0.4655,0.341,13,False,True,2970
0.545,0.4,0.14,0.778,0.368,0.215,0.18,9,False,False,2657
0.8,0.63,0.195,2.526,0.933,0.59,0.62,23,False,False,2334
0.55,0.445,0.155,0.9905,0.544,0.178,0.218,9,False,False,980
0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8,False,False,2671
0.68,0.54,0.155,1.534,0.671,0.379,0.384,10,False,True,1973
0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,9,False,False,1481
0.275,0.175,0.09,0.2315,0.096,0.057,0.0705,5,True,False,1764
0.545,0.41,0.14,0.737,0.349,0.15,0.212,9,False,True,3659
0.395,0.325,0.105,0.306,0.111,0.0735,0.095,8,True,False,2323
0.535,0.435,0.15,0.717,0.3475,0.1445,0.194,9,False,True,1304
0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,8,True,False,4028
0.53,0.43,0.135,0.879,0.28,0.2165,0.25,10,False,True,3400
0.28,0.205,0.1,0.1165,0.0545,0.0285,0.03,5,False,True,697
0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075,6,True,False,3436
0.67,0.54,0.175,1.482,0.739,0.2925,0.365,10,False,True,2966
0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289,9,False,True,3051
0.575,0.45,0.155,0.886,0.3605,0.211,0.2575,9,False,True,3566
0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9,False,True,866
0.355,0.29,0.09,0.3275,0.134,0.086,0.09,9,False,True,39
0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,14,False,True,2472
0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,10,False,True,3514
0.31,0.24,0.09,0.1455,0.0605,0.0315,0.045,7,True,False,2341
0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9,False,True,842
0.625,0.445,0.16,1.09,0.46,0.2965,0.304,11,False,False,1939
0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10,False,False,3732
0.55,0.43,0.125,0.923,0.4035,0.175,0.283,8,False,False,848
0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12,False,False,405
0.335,0.24,0.095,0.17,0.062,0.039,0.055,9,True,False,2437
0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,12,False,False,2709
0.485,0.365,0.12,0.5885,0.27,0.131,0.175,9,False,False,400
0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,20,False,False,2459
0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,8,False,True,2064
0.44,0.305,0.115,0.379,0.162,0.091,0.11,9,True,False,2048
0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,10,False,True,1676
0.49,0.375,0.125,0.5445,0.279,0.115,0.13,8,True,False,2644
0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12,False,False,364
0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,13,False,False,602
0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9,False,False,3609
0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,12,True,False,3783
0.77,0.62,0.195,2.5155,1.1155,0.6415,0.642,12,False,True,1762
0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15,False,True,505
0.655,0.515,0.17,1.527,0.8485,0.2635,0.331,11,False,False,2856
0.51,0.4,0.125,0.5935,0.239,0.13,0.204,8,True,False,2888
0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,8,True,False,1561
0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,15,False,True,749
0.65,0.515,0.18,1.3315,0.5665,0.347,0.405,13,False,True,3191
0.615,0.475,0.175,1.194,0.559,0.259,0.3165,11,False,False,2930
0.44,0.335,0.11,0.394,0.157,0.096,0.122,9,False,True,797
0.67,0.535,0.185,1.597,0.6275,0.35,0.47,21,False,False,3930
0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,10,False,False,3457
0.39,0.3,0.105,0.259,0.0955,0.038,0.085,8,True,False,3334
0.605,0.495,0.17,1.0915,0.4365,0.2715,0.335,13,False,False,2923
0.28,0.205,0.07,0.1015,0.041,0.03,0.03,6,True,False,806
0.67,0.515,0.165,1.1735,0.526,0.285,0.316,11,False,True,3130
0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14,False,True,349
0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8,True,False,3815
0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10,False,False,511
0.47,0.355,0.145,0.4485,0.156,0.102,0.123,7,True,False,3482
0.57,0.455,0.15,0.96,0.387,0.2385,0.275,11,False,True,3230
0.5,0.36,0.12,0.439,0.1875,0.1055,0.1305,8,True,False,4072
0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12,False,False,496
0.39,0.29,0.1,0.2845,0.1255,0.0635,0.081,7,True,False,4164
0.64,0.54,0.175,1.221,0.51,0.259,0.39,15,False,False,456
0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,16,False,True,2467
0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10,False,True,1376
0.625,0.49,0.155,1.2085,0.465,0.162,0.411,11,False,False,873
0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11,False,False,2360
0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9,False,True,1501
0.62,0.465,0.14,1.011,0.479,0.2385,0.255,8,False,False,4012
0.32,0.235,0.08,0.1485,0.064,0.031,0.045,6,True,False,2184
0.645,0.51,0.19,1.4745,0.605,0.345,0.48,9,False,True,1709
0.375,0.28,0.08,0.2235,0.115,0.043,0.055,6,True,False,3998
0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,16,False,True,3890
0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10,True,False,576
0.415,0.31,0.1,0.2805,0.114,0.0565,0.0975,6,True,False,1837
0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,11,False,True,3584
0.635,0.5,0.19,1.29,0.593,0.3045,0.352,8,False,False,2948
0.62,0.54,0.165,1.139,0.4995,0.2435,0.357,11,False,False,1681
0.525,0.425,0.12,0.702,0.3335,0.1465,0.22,12,False,True,2294
0.39,0.28,0.125,0.564,0.3035,0.0955,0.143,7,False,True,1767
0.575,0.45,0.12,0.9585,0.447,0.169,0.275,12,False,False,4040
0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175,10,False,False,2215
0.66,0.505,0.2,1.6305,0.4865,0.297,0.61,18,False,True,2210
0.64,0.51,0.17,1.3715,0.567,0.307,0.409,10,False,True,3424
0.575,0.425,0.15,0.8765,0.455,0.18,0.228,8,False,False,2903
0.28,0.21,0.075,0.1195,0.053,0.0265,0.03,6,True,False,1989
0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,10,True,False,1387
0.49,0.385,0.14,0.5425,0.198,0.127,0.175,11,True,False,3321
0.69,0.56,0.215,1.719,0.68,0.299,0.47,17,False,False,369
0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14,False,False,414
0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,7,True,False,1458
0.665,0.53,0.185,1.3955,0.456,0.3205,0.49,15,False,False,3204
0.475,0.36,0.11,0.452,0.191,0.099,0.13,8,True,False,3753
0.425,0.34,0.105,0.389,0.2015,0.0905,0.088,6,True,False,1444
0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,13,False,True,1897
0.645,0.515,0.175,1.546,0.7035,0.365,0.415,10,False,False,1507
0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10,False,False,2676
0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18,False,False,3274
0.62,0.48,0.18,1.2215,0.582,0.2695,0.313,12,False,False,1683
0.64,0.505,0.19,1.2765,0.4835,0.328,0.4,12,False,False,3229
0.555,0.41,0.125,0.599,0.2345,0.1465,0.194,8,False,True,1883
0.605,0.475,0.15,1.15,0.575,0.232,0.297,10,False,True,1801
0.64,0.475,0.14,1.0725,0.4895,0.2295,0.31,8,False,False,1809
0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11,True,False,648
0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15,False,True,883
0.395,0.29,0.095,0.319,0.138,0.08,0.082,7,True,False,825
0.675,0.525,0.16,1.2835,0.572,0.2755,0.3545,13,False,True,1739
0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,11,False,False,3266
0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10,False,False,403
0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,9,False,True,995
0.66,0.525,0.2,1.489,0.6065,0.3795,0.421,10,False,True,3104
0.48,0.37,0.125,0.5435,0.244,0.101,0.165,9,True,False,1275
0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,13,False,True,3232
0.56,0.45,0.14,0.9,0.472,0.182,0.218,7,False,True,3416
0.47,0.37,0.13,0.5225,0.201,0.133,0.165,7,False,True,98
0.555,0.425,0.13,0.7665,0.264,0.168,0.275,13,False,True,70
0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13,True,False,641
0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,8,True,False,3639
0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17,False,False,656
0.37,0.27,0.095,0.2175,0.097,0.046,0.065,6,True,False,1544
0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4,True,False,2458
0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,9,False,True,989
0.705,0.545,0.17,1.58,0.6435,0.4565,0.265,11,False,False,1748
0.505,0.405,0.13,0.6015,0.3015,0.11,0.18,8,True,False,1287
0.495,0.385,0.135,0.709,0.211,0.1375,0.262,12,False,True,787
0.535,0.42,0.165,0.9195,0.3355,0.1985,0.26,16,False,True,2181
0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315,8,True,False,1087
0.615,0.53,0.17,1.12,0.5775,0.2095,0.286,9,False,True,4011
0.565,0.44,0.135,0.83,0.393,0.1735,0.238,9,False,False,2071
0.645,0.5,0.175,1.3375,0.554,0.308,0.415,10,False,True,1713
0.51,0.405,0.15,0.7035,0.347,0.134,0.1885,8,False,True,968
0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,10,False,True,2687
0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425,12,False,False,1723
0.63,0.48,0.16,1.199,0.5265,0.335,0.315,11,False,False,188
0.75,0.61,0.235,2.5085,1.232,0.519,0.612,14,False,False,1427
0.59,0.46,0.145,0.929,0.38,0.24,0.255,10,False,True,3498
0.5,0.375,0.14,0.559,0.2375,0.135,0.169,9,True,False,1582
0.58,0.445,0.17,1.178,0.3935,0.2165,0.315,20,True,False,3359
0.635,0.51,0.185,1.308,0.544,0.318,0.377,8,False,True,1505
0.57,0.44,0.15,0.755,0.3425,0.16,0.224,8,True,False,1135
0.595,0.47,0.155,1.121,0.4515,0.178,0.155,11,False,False,999
0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,14,False,True,1708
0.395,0.3,0.09,0.253,0.1155,0.05,0.075,6,True,False,3014
0.515,0.425,0.145,0.9365,0.497,0.181,0.2185,8,False,True,1466
0.38,0.27,0.08,0.2105,0.0865,0.042,0.07,8,True,False,1241
0.555,0.44,0.15,0.838,0.4155,0.146,0.23,8,False,True,3493
0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4,True,False,1987
0.545,0.405,0.135,0.5945,0.27,0.1185,0.185,8,True,False,1310
0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,11,False,False,1424
0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8,True,False,423
0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,8,False,False,2239
0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8,True,False,1868
0.47,0.37,0.135,0.547,0.222,0.1325,0.17,12,False,True,2188
0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11,True,False,1618
0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,9,False,True,438
0.605,0.485,0.15,1.238,0.6315,0.226,0.33,11,True,False,1358
0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13,False,False,158
0.63,0.49,0.155,1.2525,0.63,0.246,0.289,9,False,True,1942
0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17,False,False,746
0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,9,True,False,837
0.54,0.425,0.13,0.7205,0.2955,0.169,0.225,10,True,False,1606
0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,11,False,True,3940
0.375,0.285,0.09,0.237,0.106,0.0395,0.08,8,True,False,3011
0.425,0.35,0.105,0.393,0.13,0.063,0.165,9,False,True,113
0.605,0.475,0.14,1.1175,0.555,0.257,0.274,9,False,True,1158
0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,10,False,True,1397
0.555,0.445,0.135,0.836,0.336,0.1625,0.275,13,False,True,230
0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15,False,False,2328
0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19,False,True,2101
0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13,False,True,2440
0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,5,True,False,465
0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,12,False,True,2482
0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,10,False,True,1407
0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4,True,False,1055
0.68,0.55,0.2,1.596,0.525,0.4075,0.585,21,False,False,2199
0.645,0.5,0.155,1.2205,0.6145,0.236,0.3185,10,False,False,1024
0.54,0.4,0.145,0.757,0.315,0.181,0.215,11,True,False,3913
0.405,0.3,0.085,0.3035,0.15,0.0505,0.088,7,True,False,4165
0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19,False,True,2202
0.535,0.4,0.15,1.224,0.618,0.275,0.2875,10,False,False,2984
0.61,0.365,0.155,1.0765,0.488,0.249,0.27,9,False,True,4089
0.63,0.5,0.175,1.1105,0.467,0.268,0.329,10,False,False,1500
0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11,False,False,888
0.455,0.375,0.125,0.533,0.233,0.106,0.185,8,True,False,3251
0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315,8,False,True,3122
0.645,0.505,0.165,1.318,0.55,0.3015,0.335,11,False,False,1509
0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,10,False,True,1033
0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8,False,False,1473
0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10,False,True,751
0.57,0.45,0.15,0.9645,0.531,0.189,0.209,9,False,False,4114
0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9,False,False,1330
0.655,0.505,0.165,1.367,0.5835,0.3515,0.396,10,False,False,3150
0.645,0.5,0.17,1.1845,0.4805,0.274,0.355,13,False,False,2174
0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,5,True,False,3196
